rank	vertex_index	anomaly_score	trussness	degree
18857.5	11102	0.04009029209093029	4	3
18857.5	11093	0.04009029209093029	4	3
18857.5	11084	0.04009029209093029	4	3
18857.5	11039	0.04009029209093029	4	3
18857.5	11025	0.04009029209093029	4	3
18857.5	11013	0.04009029209093029	4	3
18857.5	10992	0.04009029209093029	4	3
18857.5	10980	0.04009029209093029	4	3
18857.5	10974	0.04009029209093029	4	3
18857.5	10954	0.04009029209093029	4	3
18857.5	10950	0.04009029209093029	4	3
18857.5	10948	0.04009029209093029	4	3
18857.5	10947	0.04009029209093029	4	3
18857.5	10911	0.04009029209093029	4	3
18857.5	10890	0.04009029209093029	4	3
18857.5	10889	0.04009029209093029	4	3
18857.5	10883	0.04009029209093029	4	3
18857.5	10879	0.04009029209093029	4	3
18857.5	10876	0.04009029209093029	4	3
18857.5	10870	0.04009029209093029	4	3
18857.5	10864	0.04009029209093029	4	3
18857.5	10861	0.04009029209093029	4	3
18857.5	10846	0.04009029209093029	4	3
18857.5	10832	0.04009029209093029	4	3
18857.5	10831	0.04009029209093029	4	3
18857.5	10820	0.04009029209093029	4	3
18857.5	10819	0.04009029209093029	4	3
18857.5	10818	0.04009029209093029	4	3
18857.5	10817	0.04009029209093029	4	3
18857.5	10816	0.04009029209093029	4	3
18857.5	10768	0.04009029209093029	4	3
18857.5	10743	0.04009029209093029	4	3
18857.5	10722	0.04009029209093029	4	3
18857.5	10697	0.04009029209093029	4	3
18857.5	10690	0.04009029209093029	4	3
18857.5	10677	0.04009029209093029	4	3
18857.5	10656	0.04009029209093029	4	3
18857.5	10652	0.04009029209093029	4	3
18857.5	10651	0.04009029209093029	4	3
18857.5	10648	0.04009029209093029	4	3
18857.5	10645	0.04009029209093029	4	3
18857.5	10640	0.04009029209093029	4	3
18857.5	10637	0.04009029209093029	4	3
18857.5	10636	0.04009029209093029	4	3
18857.5	10635	0.04009029209093029	4	3
18857.5	10617	0.04009029209093029	4	3
18857.5	10602	0.04009029209093029	4	3
18857.5	10584	0.04009029209093029	4	3
18857.5	10567	0.04009029209093029	4	3
18857.5	10566	0.04009029209093029	4	3
18857.5	10565	0.04009029209093029	4	3
18857.5	10561	0.04009029209093029	4	3
18857.5	10558	0.04009029209093029	4	3
18857.5	10551	0.04009029209093029	4	3
18857.5	10550	0.04009029209093029	4	3
18857.5	10549	0.04009029209093029	4	3
18857.5	10548	0.04009029209093029	4	3
18857.5	10540	0.04009029209093029	4	3
18857.5	10536	0.04009029209093029	4	3
18857.5	10498	0.04009029209093029	4	3
18857.5	10497	0.04009029209093029	4	3
18857.5	10444	0.04009029209093029	4	3
18857.5	10432	0.04009029209093029	4	3
18857.5	10431	0.04009029209093029	4	3
18857.5	10423	0.04009029209093029	4	3
18857.5	10422	0.04009029209093029	4	3
18857.5	10421	0.04009029209093029	4	3
18857.5	10411	0.04009029209093029	4	3
18857.5	10401	0.04009029209093029	4	3
18857.5	10400	0.04009029209093029	4	3
18857.5	10392	0.04009029209093029	4	3
18857.5	10382	0.04009029209093029	4	3
18857.5	10364	0.04009029209093029	4	3
18857.5	10346	0.04009029209093029	4	3
18857.5	10324	0.04009029209093029	4	3
18857.5	10283	0.04009029209093029	4	3
18857.5	10251	0.04009029209093029	4	3
18857.5	10239	0.04009029209093029	4	3
18857.5	10237	0.04009029209093029	4	3
18857.5	10235	0.04009029209093029	4	3
18857.5	10221	0.04009029209093029	4	3
18857.5	10182	0.04009029209093029	4	3
18857.5	10170	0.04009029209093029	4	3
18857.5	10169	0.04009029209093029	4	3
18857.5	10133	0.04009029209093029	4	3
18857.5	10108	0.04009029209093029	4	3
18857.5	10107	0.04009029209093029	4	3
18857.5	10083	0.04009029209093029	4	3
18857.5	10082	0.04009029209093029	4	3
18857.5	10080	0.04009029209093029	4	3
18857.5	10066	0.04009029209093029	4	3
18857.5	10060	0.04009029209093029	4	3
18857.5	10059	0.04009029209093029	4	3
18857.5	10058	0.04009029209093029	4	3
18857.5	10052	0.04009029209093029	4	3
18857.5	10034	0.04009029209093029	4	3
18857.5	10030	0.04009029209093029	4	3
18857.5	10029	0.04009029209093029	4	3
18857.5	10027	0.04009029209093029	4	3
18857.5	10025	0.04009029209093029	4	3
18857.5	10022	0.04009029209093029	4	3
18857.5	10016	0.04009029209093029	4	3
18857.5	10014	0.04009029209093029	4	3
18857.5	10004	0.04009029209093029	4	3
18857.5	10003	0.04009029209093029	4	3
18857.5	9948	0.04009029209093029	4	3
18857.5	9913	0.04009029209093029	4	3
18857.5	9900	0.04009029209093029	4	3
18857.5	9884	0.04009029209093029	4	3
18857.5	9864	0.04009029209093029	4	3
18857.5	9845	0.04009029209093029	4	3
18857.5	9844	0.04009029209093029	4	3
18857.5	9843	0.04009029209093029	4	3
18857.5	9840	0.04009029209093029	4	3
18857.5	9834	0.04009029209093029	4	3
18857.5	9792	0.04009029209093029	4	3
18857.5	9784	0.04009029209093029	4	3
18857.5	9637	0.04009029209093029	4	3
18857.5	9630	0.04009029209093029	4	3
18857.5	9627	0.04009029209093029	4	3
18857.5	9626	0.04009029209093029	4	3
18857.5	9625	0.04009029209093029	4	3
18857.5	9621	0.04009029209093029	4	3
18857.5	9619	0.04009029209093029	4	3
18857.5	9611	0.04009029209093029	4	3
18857.5	9610	0.04009029209093029	4	3
18857.5	9604	0.04009029209093029	4	3
18857.5	9603	0.04009029209093029	4	3
18857.5	9599	0.04009029209093029	4	3
18857.5	9590	0.04009029209093029	4	3
18857.5	9585	0.04009029209093029	4	3
18857.5	9584	0.04009029209093029	4	3
18857.5	9574	0.04009029209093029	4	3
18857.5	9573	0.04009029209093029	4	3
18857.5	9565	0.04009029209093029	4	3
18857.5	9558	0.04009029209093029	4	3
18857.5	9543	0.04009029209093029	4	3
18857.5	9538	0.04009029209093029	4	3
18857.5	9529	0.04009029209093029	4	3
18857.5	9515	0.04009029209093029	4	3
18857.5	9514	0.04009029209093029	4	3
18857.5	9507	0.04009029209093029	4	3
18857.5	9495	0.04009029209093029	4	3
18857.5	9487	0.04009029209093029	4	3
18857.5	9464	0.04009029209093029	4	3
18857.5	9463	0.04009029209093029	4	3
18857.5	9457	0.04009029209093029	4	3
18857.5	9447	0.04009029209093029	4	3
18857.5	9446	0.04009029209093029	4	3
18857.5	9443	0.04009029209093029	4	3
18857.5	9441	0.04009029209093029	4	3
18857.5	9440	0.04009029209093029	4	3
18857.5	9439	0.04009029209093029	4	3
18857.5	9423	0.04009029209093029	4	3
18857.5	9410	0.04009029209093029	4	3
18857.5	9407	0.04009029209093029	4	3
18857.5	9399	0.04009029209093029	4	3
18857.5	9391	0.04009029209093029	4	3
18857.5	9372	0.04009029209093029	4	3
18857.5	9371	0.04009029209093029	4	3
18857.5	9352	0.04009029209093029	4	3
18857.5	9351	0.04009029209093029	4	3
18857.5	9317	0.04009029209093029	4	3
18857.5	9315	0.04009029209093029	4	3
18857.5	9266	0.04009029209093029	4	3
18857.5	9208	0.04009029209093029	4	3
18857.5	9207	0.04009029209093029	4	3
18857.5	9195	0.04009029209093029	4	3
18857.5	9112	0.04009029209093029	4	3
18857.5	9103	0.04009029209093029	4	3
18857.5	9100	0.04009029209093029	4	3
18857.5	9088	0.04009029209093029	4	3
18857.5	9081	0.04009029209093029	4	3
18857.5	9056	0.04009029209093029	4	3
18857.5	9055	0.04009029209093029	4	3
18857.5	9047	0.04009029209093029	4	3
18857.5	9041	0.04009029209093029	4	3
18857.5	9030	0.04009029209093029	4	3
18857.5	9027	0.04009029209093029	4	3
18857.5	9023	0.04009029209093029	4	3
18857.5	9003	0.04009029209093029	4	3
18857.5	8996	0.04009029209093029	4	3
18857.5	8991	0.04009029209093029	4	3
18857.5	8983	0.04009029209093029	4	3
18857.5	8969	0.04009029209093029	4	3
18857.5	8967	0.04009029209093029	4	3
18857.5	8959	0.04009029209093029	4	3
18857.5	8956	0.04009029209093029	4	3
18857.5	8934	0.04009029209093029	4	3
18857.5	8924	0.04009029209093029	4	3
18857.5	8923	0.04009029209093029	4	3
18857.5	8917	0.04009029209093029	4	3
18857.5	8916	0.04009029209093029	4	3
18857.5	8913	0.04009029209093029	4	3
18857.5	8875	0.04009029209093029	4	3
18857.5	8864	0.04009029209093029	4	3
18857.5	8790	0.04009029209093029	4	3
18857.5	8766	0.04009029209093029	4	3
18857.5	8764	0.04009029209093029	4	3
18857.5	8742	0.04009029209093029	4	3
18857.5	8729	0.04009029209093029	4	3
18857.5	8721	0.04009029209093029	4	3
18857.5	8711	0.04009029209093029	4	3
18857.5	8697	0.04009029209093029	4	3
18857.5	8687	0.04009029209093029	4	3
18857.5	8681	0.04009029209093029	4	3
18857.5	8667	0.04009029209093029	4	3
18857.5	8665	0.04009029209093029	4	3
18857.5	8664	0.04009029209093029	4	3
18857.5	8661	0.04009029209093029	4	3
18857.5	8654	0.04009029209093029	4	3
18857.5	8627	0.04009029209093029	4	3
18857.5	8590	0.04009029209093029	4	3
18857.5	8584	0.04009029209093029	4	3
18857.5	8575	0.04009029209093029	4	3
18857.5	8545	0.04009029209093029	4	3
18857.5	8544	0.04009029209093029	4	3
18857.5	8538	0.04009029209093029	4	3
18857.5	8537	0.04009029209093029	4	3
18857.5	8526	0.04009029209093029	4	3
18857.5	8496	0.04009029209093029	4	3
18857.5	8486	0.04009029209093029	4	3
18857.5	8476	0.04009029209093029	4	3
18857.5	8473	0.04009029209093029	4	3
18857.5	8472	0.04009029209093029	4	3
18857.5	8456	0.04009029209093029	4	3
18857.5	8441	0.04009029209093029	4	3
18857.5	8410	0.04009029209093029	4	3
18857.5	8397	0.04009029209093029	4	3
18857.5	8387	0.04009029209093029	4	3
18857.5	8381	0.04009029209093029	4	3
18857.5	8375	0.04009029209093029	4	3
18857.5	8369	0.04009029209093029	4	3
18857.5	8365	0.04009029209093029	4	3
18857.5	8359	0.04009029209093029	4	3
18857.5	8349	0.04009029209093029	4	3
18857.5	8311	0.04009029209093029	4	3
18857.5	8309	0.04009029209093029	4	3
18857.5	8307	0.04009029209093029	4	3
18857.5	8281	0.04009029209093029	4	3
18857.5	8266	0.04009029209093029	4	3
18857.5	8262	0.04009029209093029	4	3
18857.5	8261	0.04009029209093029	4	3
18857.5	8252	0.04009029209093029	4	3
18857.5	8233	0.04009029209093029	4	3
18857.5	8209	0.04009029209093029	4	3
18857.5	8208	0.04009029209093029	4	3
18857.5	8207	0.04009029209093029	4	3
18857.5	8188	0.04009029209093029	4	3
18857.5	8172	0.04009029209093029	4	3
18857.5	8162	0.04009029209093029	4	3
18857.5	8139	0.04009029209093029	4	3
18857.5	8133	0.04009029209093029	4	3
18857.5	8132	0.04009029209093029	4	3
18857.5	8131	0.04009029209093029	4	3
18857.5	8126	0.04009029209093029	4	3
18857.5	8125	0.04009029209093029	4	3
18857.5	8111	0.04009029209093029	4	3
18857.5	8089	0.04009029209093029	4	3
18857.5	8084	0.04009029209093029	4	3
18857.5	8083	0.04009029209093029	4	3
18857.5	8037	0.04009029209093029	4	3
18857.5	8027	0.04009029209093029	4	3
18857.5	8007	0.04009029209093029	4	3
18857.5	7959	0.04009029209093029	4	3
18857.5	7948	0.04009029209093029	4	3
18857.5	7946	0.04009029209093029	4	3
18857.5	7908	0.04009029209093029	4	3
18857.5	7907	0.04009029209093029	4	3
18857.5	7906	0.04009029209093029	4	3
18857.5	7860	0.04009029209093029	4	3
18857.5	7859	0.04009029209093029	4	3
18857.5	7823	0.04009029209093029	4	3
18857.5	7807	0.04009029209093029	4	3
18857.5	7806	0.04009029209093029	4	3
18857.5	7805	0.04009029209093029	4	3
18857.5	7769	0.04009029209093029	4	3
18857.5	7765	0.04009029209093029	4	3
18857.5	7764	0.04009029209093029	4	3
18857.5	7762	0.04009029209093029	4	3
18857.5	7756	0.04009029209093029	4	3
18857.5	7755	0.04009029209093029	4	3
18857.5	7747	0.04009029209093029	4	3
18857.5	7744	0.04009029209093029	4	3
18857.5	7706	0.04009029209093029	4	3
18857.5	7672	0.04009029209093029	4	3
18857.5	7664	0.04009029209093029	4	3
18857.5	7661	0.04009029209093029	4	3
18857.5	7649	0.04009029209093029	4	3
18857.5	7632	0.04009029209093029	4	3
18857.5	7626	0.04009029209093029	4	3
18857.5	7623	0.04009029209093029	4	3
18857.5	7606	0.04009029209093029	4	3
18857.5	7602	0.04009029209093029	4	3
18857.5	7600	0.04009029209093029	4	3
18857.5	7599	0.04009029209093029	4	3
18857.5	7588	0.04009029209093029	4	3
18857.5	7587	0.04009029209093029	4	3
18857.5	7575	0.04009029209093029	4	3
18857.5	7498	0.04009029209093029	4	3
18857.5	7497	0.04009029209093029	4	3
18857.5	7496	0.04009029209093029	4	3
18857.5	7495	0.04009029209093029	4	3
18857.5	7445	0.04009029209093029	4	3
18857.5	7444	0.04009029209093029	4	3
18857.5	7426	0.04009029209093029	4	3
18857.5	7424	0.04009029209093029	4	3
18857.5	7423	0.04009029209093029	4	3
18857.5	7413	0.04009029209093029	4	3
18857.5	7381	0.04009029209093029	4	3
18857.5	7374	0.04009029209093029	4	3
18857.5	7361	0.04009029209093029	4	3
18857.5	7341	0.04009029209093029	4	3
18857.5	7339	0.04009029209093029	4	3
18857.5	7338	0.04009029209093029	4	3
18857.5	7337	0.04009029209093029	4	3
18857.5	7319	0.04009029209093029	4	3
18857.5	7296	0.04009029209093029	4	3
18857.5	7285	0.04009029209093029	4	3
18857.5	7273	0.04009029209093029	4	3
18857.5	7258	0.04009029209093029	4	3
18857.5	7257	0.04009029209093029	4	3
18857.5	7254	0.04009029209093029	4	3
18857.5	7253	0.04009029209093029	4	3
18857.5	7233	0.04009029209093029	4	3
18857.5	7223	0.04009029209093029	4	3
18857.5	7201	0.04009029209093029	4	3
18857.5	7191	0.04009029209093029	4	3
18857.5	7174	0.04009029209093029	4	3
18857.5	7121	0.04009029209093029	4	3
18857.5	7097	0.04009029209093029	4	3
18857.5	7064	0.04009029209093029	4	3
18857.5	7063	0.04009029209093029	4	3
18857.5	7053	0.04009029209093029	4	3
18857.5	7051	0.04009029209093029	4	3
18857.5	7031	0.04009029209093029	4	3
18857.5	7029	0.04009029209093029	4	3
18857.5	7020	0.04009029209093029	4	3
18857.5	7019	0.04009029209093029	4	3
18857.5	7018	0.04009029209093029	4	3
18857.5	7004	0.04009029209093029	4	3
18857.5	6992	0.04009029209093029	4	3
18857.5	6990	0.04009029209093029	4	3
18857.5	6974	0.04009029209093029	4	3
18857.5	6971	0.04009029209093029	4	3
18857.5	6939	0.04009029209093029	4	3
18857.5	6938	0.04009029209093029	4	3
18857.5	6937	0.04009029209093029	4	3
18857.5	6935	0.04009029209093029	4	3
18857.5	6933	0.04009029209093029	4	3
18857.5	6932	0.04009029209093029	4	3
18857.5	6925	0.04009029209093029	4	3
18857.5	6914	0.04009029209093029	4	3
18857.5	6907	0.04009029209093029	4	3
18857.5	6885	0.04009029209093029	4	3
18857.5	6884	0.04009029209093029	4	3
18857.5	6883	0.04009029209093029	4	3
18857.5	6859	0.04009029209093029	4	3
18857.5	6856	0.04009029209093029	4	3
18857.5	6853	0.04009029209093029	4	3
18857.5	6850	0.04009029209093029	4	3
18857.5	6848	0.04009029209093029	4	3
18857.5	6843	0.04009029209093029	4	3
18857.5	6842	0.04009029209093029	4	3
18857.5	6839	0.04009029209093029	4	3
18857.5	6837	0.04009029209093029	4	3
18857.5	6824	0.04009029209093029	4	3
18857.5	6817	0.04009029209093029	4	3
18857.5	6765	0.04009029209093029	4	3
18857.5	6761	0.04009029209093029	4	3
18857.5	6759	0.04009029209093029	4	3
18857.5	6757	0.04009029209093029	4	3
18857.5	6756	0.04009029209093029	4	3
18857.5	6743	0.04009029209093029	4	3
18857.5	6740	0.04009029209093029	4	3
18857.5	6726	0.04009029209093029	4	3
18857.5	6722	0.04009029209093029	4	3
18857.5	6701	0.04009029209093029	4	3
18857.5	6699	0.04009029209093029	4	3
18857.5	6683	0.04009029209093029	4	3
18857.5	6682	0.04009029209093029	4	3
18857.5	6660	0.04009029209093029	4	3
18857.5	6659	0.04009029209093029	4	3
18857.5	6648	0.04009029209093029	4	3
18857.5	6640	0.04009029209093029	4	3
18857.5	6639	0.04009029209093029	4	3
18857.5	6625	0.04009029209093029	4	3
18857.5	6556	0.04009029209093029	4	3
18857.5	6525	0.04009029209093029	4	3
18857.5	6520	0.04009029209093029	4	3
18857.5	6504	0.04009029209093029	4	3
18857.5	6499	0.04009029209093029	4	3
18857.5	6497	0.04009029209093029	4	3
18857.5	6492	0.04009029209093029	4	3
18857.5	6489	0.04009029209093029	4	3
18857.5	6479	0.04009029209093029	4	3
18857.5	6474	0.04009029209093029	4	3
18857.5	6437	0.04009029209093029	4	3
18857.5	6419	0.04009029209093029	4	3
18857.5	6418	0.04009029209093029	4	3
18857.5	6408	0.04009029209093029	4	3
18857.5	6407	0.04009029209093029	4	3
18857.5	6404	0.04009029209093029	4	3
18857.5	6387	0.04009029209093029	4	3
18857.5	6385	0.04009029209093029	4	3
18857.5	6381	0.04009029209093029	4	3
18857.5	6361	0.04009029209093029	4	3
18857.5	6360	0.04009029209093029	4	3
18857.5	6356	0.04009029209093029	4	3
18857.5	6329	0.04009029209093029	4	3
18857.5	6326	0.04009029209093029	4	3
18857.5	6325	0.04009029209093029	4	3
18857.5	6302	0.04009029209093029	4	3
18857.5	6301	0.04009029209093029	4	3
18857.5	6298	0.04009029209093029	4	3
18857.5	6285	0.04009029209093029	4	3
18857.5	6280	0.04009029209093029	4	3
18857.5	6245	0.04009029209093029	4	3
18857.5	6239	0.04009029209093029	4	3
18857.5	6235	0.04009029209093029	4	3
18857.5	6234	0.04009029209093029	4	3
18857.5	6226	0.04009029209093029	4	3
18857.5	6211	0.04009029209093029	4	3
18857.5	6160	0.04009029209093029	4	3
18857.5	6159	0.04009029209093029	4	3
18857.5	6158	0.04009029209093029	4	3
18857.5	6155	0.04009029209093029	4	3
18857.5	6142	0.04009029209093029	4	3
18857.5	6130	0.04009029209093029	4	3
18857.5	6127	0.04009029209093029	4	3
18857.5	6123	0.04009029209093029	4	3
18857.5	6122	0.04009029209093029	4	3
18857.5	6121	0.04009029209093029	4	3
18857.5	6114	0.04009029209093029	4	3
18857.5	6095	0.04009029209093029	4	3
18857.5	6079	0.04009029209093029	4	3
18857.5	6037	0.04009029209093029	4	3
18857.5	6036	0.04009029209093029	4	3
18857.5	6032	0.04009029209093029	4	3
18857.5	6030	0.04009029209093029	4	3
18857.5	6028	0.04009029209093029	4	3
18857.5	5969	0.04009029209093029	4	3
18857.5	5959	0.04009029209093029	4	3
18857.5	5958	0.04009029209093029	4	3
18857.5	5942	0.04009029209093029	4	3
18857.5	5931	0.04009029209093029	4	3
18857.5	5913	0.04009029209093029	4	3
18857.5	5870	0.04009029209093029	4	3
18857.5	5851	0.04009029209093029	4	3
18857.5	5847	0.04009029209093029	4	3
18857.5	5819	0.04009029209093029	4	3
18857.5	5814	0.04009029209093029	4	3
18857.5	5813	0.04009029209093029	4	3
18857.5	5812	0.04009029209093029	4	3
18857.5	5811	0.04009029209093029	4	3
18857.5	5788	0.04009029209093029	4	3
18857.5	5784	0.04009029209093029	4	3
18857.5	5765	0.04009029209093029	4	3
18857.5	5721	0.04009029209093029	4	3
18857.5	5720	0.04009029209093029	4	3
18857.5	5719	0.04009029209093029	4	3
18857.5	5694	0.04009029209093029	4	3
18857.5	5669	0.04009029209093029	4	3
18857.5	5667	0.04009029209093029	4	3
18857.5	5664	0.04009029209093029	4	3
18857.5	5651	0.04009029209093029	4	3
18857.5	5646	0.04009029209093029	4	3
18857.5	5642	0.04009029209093029	4	3
18857.5	5635	0.04009029209093029	4	3
18857.5	5631	0.04009029209093029	4	3
18857.5	5592	0.04009029209093029	4	3
18857.5	5591	0.04009029209093029	4	3
18857.5	5590	0.04009029209093029	4	3
18857.5	5562	0.04009029209093029	4	3
18857.5	5538	0.04009029209093029	4	3
18857.5	5502	0.04009029209093029	4	3
18857.5	5480	0.04009029209093029	4	3
18857.5	5479	0.04009029209093029	4	3
18857.5	5440	0.04009029209093029	4	3
18857.5	5374	0.04009029209093029	4	3
18857.5	5373	0.04009029209093029	4	3
18857.5	5324	0.04009029209093029	4	3
18857.5	5283	0.04009029209093029	4	3
18857.5	5258	0.04009029209093029	4	3
18857.5	5204	0.04009029209093029	4	3
18857.5	5191	0.04009029209093029	4	3
18857.5	5179	0.04009029209093029	4	3
18857.5	5173	0.04009029209093029	4	3
18857.5	5127	0.04009029209093029	4	3
18857.5	5122	0.04009029209093029	4	3
18857.5	5116	0.04009029209093029	4	3
18857.5	5115	0.04009029209093029	4	3
18857.5	5114	0.04009029209093029	4	3
18857.5	5113	0.04009029209093029	4	3
18857.5	5109	0.04009029209093029	4	3
18857.5	5108	0.04009029209093029	4	3
18857.5	5106	0.04009029209093029	4	3
18857.5	5101	0.04009029209093029	4	3
18857.5	5099	0.04009029209093029	4	3
18857.5	5098	0.04009029209093029	4	3
18857.5	5096	0.04009029209093029	4	3
18857.5	5095	0.04009029209093029	4	3
18857.5	5094	0.04009029209093029	4	3
18857.5	5093	0.04009029209093029	4	3
18857.5	5092	0.04009029209093029	4	3
18857.5	5087	0.04009029209093029	4	3
18857.5	5086	0.04009029209093029	4	3
18857.5	5085	0.04009029209093029	4	3
18857.5	5081	0.04009029209093029	4	3
18857.5	5080	0.04009029209093029	4	3
18857.5	5072	0.04009029209093029	4	3
18857.5	4978	0.04009029209093029	4	3
18857.5	4961	0.04009029209093029	4	3
18857.5	4956	0.04009029209093029	4	3
18857.5	4955	0.04009029209093029	4	3
18857.5	4954	0.04009029209093029	4	3
18857.5	4941	0.04009029209093029	4	3
18857.5	4935	0.04009029209093029	4	3
18857.5	4923	0.04009029209093029	4	3
18857.5	4903	0.04009029209093029	4	3
18857.5	4862	0.04009029209093029	4	3
18857.5	4861	0.04009029209093029	4	3
18857.5	4857	0.04009029209093029	4	3
18857.5	4856	0.04009029209093029	4	3
18857.5	4845	0.04009029209093029	4	3
18857.5	4786	0.04009029209093029	4	3
18857.5	4780	0.04009029209093029	4	3
18857.5	4774	0.04009029209093029	4	3
18857.5	4771	0.04009029209093029	4	3
18857.5	4765	0.04009029209093029	4	3
18857.5	4764	0.04009029209093029	4	3
18857.5	4762	0.04009029209093029	4	3
18857.5	4761	0.04009029209093029	4	3
18857.5	4727	0.04009029209093029	4	3
18857.5	4673	0.04009029209093029	4	3
18857.5	4672	0.04009029209093029	4	3
18857.5	4666	0.04009029209093029	4	3
18857.5	4657	0.04009029209093029	4	3
18857.5	4635	0.04009029209093029	4	3
18857.5	4633	0.04009029209093029	4	3
18857.5	4610	0.04009029209093029	4	3
18857.5	4597	0.04009029209093029	4	3
18857.5	4596	0.04009029209093029	4	3
18857.5	4595	0.04009029209093029	4	3
18857.5	4581	0.04009029209093029	4	3
18857.5	4579	0.04009029209093029	4	3
18857.5	4523	0.04009029209093029	4	3
18857.5	4518	0.04009029209093029	4	3
18857.5	4491	0.04009029209093029	4	3
18857.5	4464	0.04009029209093029	4	3
18857.5	4463	0.04009029209093029	4	3
18857.5	4458	0.04009029209093029	4	3
18857.5	4391	0.04009029209093029	4	3
18857.5	4326	0.04009029209093029	4	3
18857.5	4325	0.04009029209093029	4	3
18857.5	4324	0.04009029209093029	4	3
18857.5	4321	0.04009029209093029	4	3
18857.5	4301	0.04009029209093029	4	3
18857.5	4250	0.04009029209093029	4	3
18857.5	4212	0.04009029209093029	4	3
18857.5	4204	0.04009029209093029	4	3
18857.5	4192	0.04009029209093029	4	3
18857.5	4106	0.04009029209093029	4	3
18857.5	4069	0.04009029209093029	4	3
18857.5	4048	0.04009029209093029	4	3
18857.5	4047	0.04009029209093029	4	3
18857.5	3978	0.04009029209093029	4	3
18857.5	3964	0.04009029209093029	4	3
18857.5	3912	0.04009029209093029	4	3
18857.5	3911	0.04009029209093029	4	3
18857.5	3907	0.04009029209093029	4	3
18857.5	3897	0.04009029209093029	4	3
18857.5	3873	0.04009029209093029	4	3
18857.5	3869	0.04009029209093029	4	3
18857.5	3862	0.04009029209093029	4	3
18857.5	3861	0.04009029209093029	4	3
18857.5	3857	0.04009029209093029	4	3
18857.5	3824	0.04009029209093029	4	3
18857.5	3813	0.04009029209093029	4	3
18857.5	3812	0.04009029209093029	4	3
18857.5	3804	0.04009029209093029	4	3
18857.5	3796	0.04009029209093029	4	3
18857.5	3754	0.04009029209093029	4	3
18857.5	3745	0.04009029209093029	4	3
18857.5	3734	0.04009029209093029	4	3
18857.5	3725	0.04009029209093029	4	3
18857.5	3709	0.04009029209093029	4	3
18857.5	3697	0.04009029209093029	4	3
18857.5	3665	0.04009029209093029	4	3
18857.5	3662	0.04009029209093029	4	3
18857.5	3659	0.04009029209093029	4	3
18857.5	3657	0.04009029209093029	4	3
18857.5	3652	0.04009029209093029	4	3
18857.5	3636	0.04009029209093029	4	3
18857.5	3600	0.04009029209093029	4	3
18857.5	3586	0.04009029209093029	4	3
18857.5	3573	0.04009029209093029	4	3
18857.5	3564	0.04009029209093029	4	3
18857.5	3507	0.04009029209093029	4	3
18857.5	3506	0.04009029209093029	4	3
18857.5	3490	0.04009029209093029	4	3
18857.5	3484	0.04009029209093029	4	3
18857.5	3451	0.04009029209093029	4	3
18857.5	3446	0.04009029209093029	4	3
18857.5	3436	0.04009029209093029	4	3
18857.5	3428	0.04009029209093029	4	3
18857.5	3425	0.04009029209093029	4	3
18857.5	3415	0.04009029209093029	4	3
18857.5	3414	0.04009029209093029	4	3
18857.5	3383	0.04009029209093029	4	3
18857.5	3355	0.04009029209093029	4	3
18857.5	3326	0.04009029209093029	4	3
18857.5	3274	0.04009029209093029	4	3
18857.5	3269	0.04009029209093029	4	3
18857.5	3265	0.04009029209093029	4	3
18857.5	3213	0.04009029209093029	4	3
18857.5	3203	0.04009029209093029	4	3
18857.5	3190	0.04009029209093029	4	3
18857.5	3189	0.04009029209093029	4	3
18857.5	3159	0.04009029209093029	4	3
18857.5	3134	0.04009029209093029	4	3
18857.5	3069	0.04009029209093029	4	3
18857.5	3052	0.04009029209093029	4	3
18857.5	2990	0.04009029209093029	4	3
18857.5	2982	0.04009029209093029	4	3
18857.5	2978	0.04009029209093029	4	3
18857.5	2942	0.04009029209093029	4	3
18857.5	2917	0.04009029209093029	4	3
18857.5	2908	0.04009029209093029	4	3
18857.5	2907	0.04009029209093029	4	3
18857.5	2906	0.04009029209093029	4	3
18857.5	2894	0.04009029209093029	4	3
18857.5	2893	0.04009029209093029	4	3
18857.5	2853	0.04009029209093029	4	3
18857.5	2786	0.04009029209093029	4	3
18857.5	2764	0.04009029209093029	4	3
18857.5	2695	0.04009029209093029	4	3
18857.5	2678	0.04009029209093029	4	3
18857.5	2647	0.04009029209093029	4	3
18857.5	2597	0.04009029209093029	4	3
18857.5	2589	0.04009029209093029	4	3
18857.5	2586	0.04009029209093029	4	3
18857.5	2546	0.04009029209093029	4	3
18857.5	2545	0.04009029209093029	4	3
18857.5	2485	0.04009029209093029	4	3
18857.5	2465	0.04009029209093029	4	3
18857.5	2431	0.04009029209093029	4	3
18857.5	2418	0.04009029209093029	4	3
18857.5	2417	0.04009029209093029	4	3
18857.5	2414	0.04009029209093029	4	3
18857.5	2412	0.04009029209093029	4	3
18857.5	2403	0.04009029209093029	4	3
18857.5	2381	0.04009029209093029	4	3
18857.5	2359	0.04009029209093029	4	3
18857.5	2340	0.04009029209093029	4	3
18857.5	2324	0.04009029209093029	4	3
18857.5	2313	0.04009029209093029	4	3
18857.5	2285	0.04009029209093029	4	3
18857.5	2247	0.04009029209093029	4	3
18857.5	2246	0.04009029209093029	4	3
18857.5	2227	0.04009029209093029	4	3
18857.5	2225	0.04009029209093029	4	3
18857.5	2224	0.04009029209093029	4	3
18857.5	2223	0.04009029209093029	4	3
18857.5	2169	0.04009029209093029	4	3
